t_rel_s,sim_Middle_deg,real_Middle_deg
18.5720,57.2958,69.7351
18.5760,57.2955,69.7351
18.5800,57.2958,69.7351
18.5840,57.2956,69.7351
18.5880,57.2958,69.7351
18.5920,57.2955,69.7351
18.5960,57.2958,69.7351
18.6000,57.2956,69.7351
18.6040,57.2958,69.7351
18.6080,57.2955,69.7351
18.6120,57.2959,69.7351
18.6160,57.2956,69.7351
18.6200,57.2958,69.7351
18.6240,57.2955,69.7351
18.6280,57.2958,69.7351
18.6320,57.2956,69.7351
18.6360,57.2958,69.7351
18.6400,57.2955,69.7351
18.6440,57.2958,69.7351
18.6480,57.2955,69.7351
18.6520,57.2958,69.7351
18.6560,57.2955,69.7351
18.6600,57.2958,69.7351
18.6640,57.2955,69.7351
18.6680,57.2958,69.7351
18.6720,57.2955,69.7351
18.6760,57.2958,69.7351
18.6800,57.2956,69.7351
18.6840,57.2958,69.7351
18.6880,57.2954,69.7351
18.6920,57.2958,69.7351
18.6960,57.2955,69.7351
18.7000,57.2958,69.7351
18.7040,57.2955,69.7351
18.7080,57.2958,69.7351
18.7120,57.2956,69.7351
18.7160,57.2958,69.7351
18.7200,57.2955,69.7351
18.7240,57.2959,69.7351
18.7280,57.2955,69.7351
18.7320,57.2958,69.7351
18.7360,57.2955,69.7351
18.7400,57.2959,69.7351
18.7440,57.2956,69.7351
18.7480,57.2958,69.7351
18.7520,57.2954,69.7351
18.7560,57.2958,69.7351
18.7600,57.2955,69.7351
18.7640,57.2958,69.7351
18.7680,57.2955,69.7351
18.7720,57.2958,69.7351
18.7760,57.2956,69.7351
18.7800,57.2958,69.7351
18.7840,57.2955,69.7351
18.7880,57.2958,69.7351
18.7920,57.2955,69.7351
18.7960,57.2958,69.7351
18.8000,57.2955,69.7351
18.8040,57.2958,69.7351
18.8080,57.2956,69.7351
18.8120,57.2958,69.7351
18.8160,57.2955,69.7351
18.8200,57.2958,69.7351
18.8240,57.2955,69.7351
18.8280,57.2958,69.7351
18.8320,57.2955,69.7351
18.8360,57.2958,69.7351
18.8400,57.2956,69.7351
18.8440,57.2958,69.7351
18.8480,57.2955,69.7351
18.8520,57.2958,69.7351
18.8560,57.2956,69.7351
18.8600,57.2958,69.7351
18.8640,57.2955,69.7351
18.8680,57.2958,69.7351
18.8720,57.2955,69.7351
18.8760,57.2958,69.7351
18.8800,57.2955,69.7351
18.8840,57.2958,69.7351
18.8880,57.2955,69.7351
18.8920,57.2958,69.7351
18.8960,57.2955,69.7351
18.9000,57.2958,69.7351
18.9040,57.2956,69.7351
18.9080,57.2958,69.7351
18.9120,57.2955,69.7351
18.9160,57.2958,69.7351
18.9200,57.2955,69.7351
18.9240,57.2958,69.7351
18.9280,57.2955,69.7351
18.9320,57.2958,69.7351
18.9360,57.2956,69.7351
18.9400,57.2957,69.7351
18.9440,57.2955,69.7351
18.9480,57.2959,69.7351
18.9520,57.2955,69.7351
18.9560,57.2958,69.7351
18.9600,57.2955,69.7351
18.9640,57.2958,69.7351
18.9680,57.2956,69.7351
18.9720,57.2958,69.7351
18.9760,57.2955,69.7351
18.9800,57.2958,69.7351
18.9840,57.2955,69.7351
18.9880,57.2958,69.7351
18.9920,57.2955,69.7351
18.9960,57.2958,69.7351
19.0000,57.2956,69.7351
19.0040,57.2958,69.7351
19.0080,57.2955,69.7351
19.0120,57.2958,69.7351
19.0160,57.2956,69.7351
19.0200,57.2958,69.7351
19.0240,57.2955,69.7351
19.0280,57.2958,69.7351
19.0320,57.2955,69.7351
19.0360,57.2958,69.7351
19.0400,57.2955,69.7351
19.0440,57.2959,69.7351
19.0480,57.2956,69.7351
19.0520,57.2958,69.7351
19.0560,57.2955,69.7351
19.0600,57.2959,69.7351
19.0640,57.2956,69.7351
19.0680,57.2958,69.7351
19.0720,57.2955,69.7351
19.0760,57.2958,69.7351
19.0800,57.2955,69.7351
19.0840,57.2958,69.7351
19.0880,57.2955,69.7351
19.0920,57.2958,69.7351
19.0960,57.2956,69.7351
19.1000,57.2958,69.7351
19.1040,57.2954,69.7351
19.1080,57.2959,69.7351
19.1120,57.2956,69.7351
19.1160,57.2958,69.7351
19.1200,57.2955,69.7351
19.1240,57.2958,69.7351
19.1280,57.2955,69.7351
19.1320,57.2958,69.7351
19.1360,57.2955,69.7351
19.1400,57.2959,69.7351
19.1440,57.2956,69.7351
19.1480,57.2958,69.7351
19.1520,57.2955,69.1500
19.1560,57.2959,68.5430
19.1600,57.2956,68.5430
19.1640,57.2958,67.5844
19.1680,57.2955,66.4479
19.1720,57.2958,65.8158
19.1760,57.2955,65.1176
19.1800,57.2958,64.2675
19.1840,57.2955,63.7885
19.1880,57.2958,63.3156
19.1920,57.2955,62.4836
19.1960,57.2958,61.9868
19.2000,57.2955,61.9868
19.2040,57.2958,61.9830
19.2080,57.2955,60.5622
19.2120,57.2959,59.8387
19.2160,57.2955,59.1118
19.2200,57.2959,58.2853
19.2240,57.2955,57.8189
19.2280,57.2959,57.3485
19.2320,57.2955,56.5013
19.2360,57.2959,55.7890
19.2400,57.2955,55.2244
19.2440,57.2959,54.2590
19.2480,57.2955,53.7572
19.2520,57.2959,53.6424
19.2560,57.2955,53.1677
19.2600,57.2959,52.3795
19.2640,57.2955,51.8437
19.2680,57.2960,51.3728
19.2720,57.2956,50.5233
19.2760,57.2959,49.8113
19.2800,57.2956,49.1997
19.2840,57.2959,48.2755
19.2880,57.2956,47.8008
19.2920,57.2959,47.3040
19.2960,57.2956,46.5584
19.3000,57.2959,45.8940
19.3040,57.2956,45.8940
19.3080,57.2958,44.4446
19.3120,57.2957,43.7344
19.3160,57.2958,43.5099
19.3200,57.2957,43.5099
19.3240,57.2958,43.3809
19.3280,57.2957,41.9818
19.3320,57.2958,41.3315
19.3360,57.2957,40.5703
19.3400,57.2958,39.7661
19.3440,57.2957,39.2316
19.3480,57.2958,38.3264
19.3520,55.1282,37.7620
19.3560,55.0255,37.5497
19.3600,55.0255,37.5497
19.3640,55.0255,36.3209
19.3680,55.0255,35.8377
19.3720,52.7155,34.9378
19.3760,52.5364,34.2713
19.3800,52.5364,33.7990
19.3840,52.5364,33.2944
19.3880,52.5364,32.3459
19.3920,50.1512,31.7878
19.3960,49.9819,31.3128
19.4000,49.9819,30.6885
19.4040,49.9819,29.7746
19.4080,47.6478,29.3104
19.4120,47.4501,28.8418
19.4160,47.4501,28.6093
19.4200,47.4501,28.2710
19.4240,47.4501,27.3166
19.4280,47.4501,26.3677
19.4320,44.9668,25.8136
19.4360,44.7790,25.0142
19.4400,44.7790,24.2450
19.4440,44.7790,23.7864
19.4480,44.7790,23.3281
19.4520,42.1543,22.3959
19.4560,41.9873,21.7472
19.4600,41.9873,21.4570
19.4640,41.9873,21.3222
19.4680,41.9873,20.3457
19.4720,39.4060,19.8375
19.4760,39.2499,19.3640
19.4800,39.2499,18.7037
19.4840,39.2499,17.8202
19.4880,39.2499,17.3506
19.4920,36.6611,16.4632
19.4960,36.4007,15.7955
19.5000,36.4007,15.1211
19.5040,36.4007,14.2298
19.5080,36.4007,13.7743
19.5120,33.6413,13.2985
19.5160,33.4546,12.4897
19.5200,33.4546,11.9205
19.5240,33.4546,11.9205
19.5280,33.4546,11.9205
19.5320,30.7880,10.6117
19.5360,30.5834,9.7981
19.5400,30.5834,9.1193
19.5440,30.5834,8.2731
19.5480,30.5834,7.8001
19.5520,27.8134,7.3240
19.5560,27.6182,6.5875
19.5600,27.6182,5.9603
19.5640,27.6182,5.7781
19.5680,27.6182,4.8497
19.5720,24.9124,4.3385
19.5760,24.7304,3.8483
19.5800,24.7304,3.1260
19.5840,24.7304,2.2711
19.5880,24.7304,1.8149
19.5920,21.9477,1.3486
19.5960,21.7509,0.5354
19.6000,21.7509,0.0000
19.6040,21.7509,0.0000
19.6080,21.7509,0.0000
19.6120,19.0802,0.0000
19.6160,18.8508,0.0000
19.6200,18.8508,0.0000
19.6240,18.8508,0.0000
19.6280,18.8508,0.0000
19.6320,16.5452,0.0000
19.6360,16.3374,0.0000
19.6400,16.3374,0.0000
19.6440,16.3374,0.0000
19.6480,16.3374,0.0000
19.6520,14.2933,0.0000
19.6560,14.1591,0.0000
19.6600,14.1591,0.0000
19.6640,14.1591,0.0000
19.6680,14.1591,0.0000
19.6720,12.3872,0.0000
19.6760,12.2712,0.0000
19.6800,12.2712,0.0000
19.6840,12.2712,0.0000
19.6880,12.2712,0.0000
19.6920,10.8248,0.0000
19.6960,10.6350,0.0000
19.7000,10.6350,0.0000
19.7040,10.6350,0.0000
19.7080,10.6350,0.0000
19.7120,9.3107,0.0000
19.7160,9.2171,0.0000
19.7200,9.2170,0.0000
19.7240,9.2171,0.0000
19.7280,9.2170,0.0000
19.7320,8.0891,0.0000
19.7360,7.9881,0.0000
19.7400,7.9881,0.0000
19.7440,7.9881,0.0000
19.7480,7.9881,0.0000
19.7520,7.0351,0.0000
19.7560,6.9231,0.0000
19.7600,6.9230,0.0000
19.7640,6.9231,0.0000
19.7680,6.9230,0.0000
19.7720,6.8779,0.0000
19.7760,6.8754,0.0000
19.7800,6.8756,0.0000
19.7840,6.8754,0.0000
19.7880,6.8756,0.0000
19.7920,6.8754,0.0000
19.7960,6.8756,0.0000
19.8000,6.8754,0.0000
19.8040,6.8756,0.0000
19.8080,6.8755,0.0000
19.8120,6.8756,0.0000
19.8160,6.8754,0.0000
19.8200,6.8756,0.0000
19.8240,6.8754,0.0000
19.8280,6.8756,0.0000
19.8320,6.8754,0.0000
19.8360,6.8756,0.0000
19.8400,6.8754,0.0000
19.8440,6.8756,0.0000
19.8480,6.8754,0.0000
19.8520,6.8756,0.0000
19.8560,6.8754,0.0000
